warehouse_code,region_code,id,delivery_date,product_id,name,step_unit,supplier_id,price,quantity
ALQ,BOG,12716868,2023-08-15,56110,Papa Blanca Sin Lavar Pareja (Pequeña) - Desde 4kg,1.0,5283,680.0,498.0
ALQ,BOG,12711744,2023-08-14,843,Zanahoria Segunda Estándar - Kg,1.0,4192,750.0,93.0
ALQ,BOG,12719331,2023-08-15,843,Zanahoria Segunda Estándar - Kg,1.0,4192,711.0,585.0
ALQ,BOG,12220530,2023-06-22,1548,Perejil Liso Estándar - Atado,1.0,760,900.0,30.0
ALQ,BOG,12187892,2023-06-19,1548,Perejil Liso Estándar - Atado,1.0,760,1000.0,48.0
ALQ,BOG,12266465,2023-06-27,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,46.0
ALQ,BOG,12243440,2023-06-24,1548,Perejil Liso Estándar - Atado,1.0,760,900.0,30.0
ALQ,BOG,12386304,2023-07-10,1548,Perejil Liso Estándar - Atado,1.0,4311,850.0,7.0
ALQ,BOG,12345597,2023-07-05,1548,Perejil Liso Estándar - Atado,1.0,760,800.0,20.0
ALQ,BOG,12345559,2023-07-05,1548,Perejil Liso Estándar - Atado,1.0,4311,800.0,51.0
ALQ,BOG,12253208,2023-06-26,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,112.0
ALQ,BOG,12243414,2023-06-24,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,37.0
ALQ,BOG,12277036,2023-06-28,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,66.0
ALQ,BOG,12152093,2023-06-15,1548,Perejil Liso Estándar - Atado,1.0,760,1000.0,27.0
ALQ,BOG,12356484,2023-07-06,1548,Perejil Liso Estándar - Atado,1.0,4311,700.0,113.0
ALQ,BOG,12367918,2023-07-07,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,79.0
ALQ,BOG,12379135,2023-07-08,1548,Perejil Liso Estándar - Atado,1.0,4311,850.0,129.0
ALQ,BOG,12504990,2023-07-22,1548,Perejil Liso Estándar - Atado,1.0,760,550.0,114.0
ALQ,BOG,12270217,2023-06-27,1548,Perejil Liso Estándar - Atado,1.0,760,900.0,15.0
ALQ,BOG,12286899,2023-06-29,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,102.0
ALQ,BOG,12231659,2023-06-23,1548,Perejil Liso Estándar - Atado,1.0,4311,900.0,52.0
ALQ,BOG,12441274,2023-07-15,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,5297,2200.0,30.0
ALQ,BOG,12461018,2023-07-18,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,5297,2450.0,35.0
ALQ,BOG,12481963,2023-07-20,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,5297,2350.0,86.0
ALQ,BOG,12785838,2023-08-23,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2970.0,48.0
ALQ,BOG,12725680,2023-08-16,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2900.0,59.0
ALQ,BOG,12620603,2023-08-04,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2500.0,55.0
ALQ,BOG,12345602,2023-07-05,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2200.0,48.0
ALQ,BOG,12664138,2023-08-09,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2750.0,20.0
ALQ,BOG,12737336,2023-08-17,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2900.0,58.0
ALQ,BOG,12379206,2023-07-08,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2350.0,96.0
ALQ,BOG,12568619,2023-07-30,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2350.0,62.0
ALQ,BOG,12598333,2023-08-02,609015,Tomate Larga Vida Maduracion Mixta Semi (Mediana) - Kg,1.0,1257,2500.0,100.0
ALQ,BOG,12765226,2023-08-21,1364,Lechuga Crespa Morada Hidropónica - Atado (Tamaño 🏠),1.0,4341,1250.0,53.0
ALQ,BOG,12796819,2023-08-24,1364,Lechuga Crespa Morada Hidropónica - Atado (Tamaño 🏠),1.0,4341,1250.0,42.0
ALQ,BOG,12828840,2023-08-28,1364,Lechuga Crespa Morada Hidropónica - Atado (Tamaño 🏠),1.0,4341,1000.0,61.0
ALQ,BOG,12698093,2023-08-13,1364,Lechuga Crespa Morada Hidropónica - Atado (Tamaño 🏠),1.0,4341,1250.0,36.0
ALQ,BOG,12654313,2023-08-08,970,Aguacate Verde - Kg,1.0,5654,4550.0,40.0
ALQ,BOG,12482075,2023-07-20,970,Aguacate Verde - Kg,1.0,5654,4200.0,40.0
ALQ,BOG,12654311,2023-08-08,764,Piña Golden  Calibre 7 - Unidad,1.0,5654,4750.0,203.0
ALQ,BOG,12472046,2023-07-19,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2850.0,300.0
ALQ,BOG,12546487,2023-07-27,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,3900.0,500.0
ALQ,BOG,12419222,2023-07-13,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2900.0,518.0
ALQ,BOG,12152811,2023-06-15,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2600.0,406.0
ALQ,BOG,12080971,2023-06-08,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2700.0,450.0
ALQ,BOG,12220702,2023-06-22,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2200.0,406.0
ALQ,BOG,12012020,2023-06-01,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2500.0,400.0
ALQ,BOG,12632894,2023-08-05,764,Piña Golden  Calibre 7 - Unidad,1.0,5654,4690.0,154.0
ALQ,BOG,12356567,2023-07-06,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,2500.0,819.0
ALQ,BOG,12407325,2023-07-12,764,Piña Golden  Calibre 7 - Unidad,1.0,5654,2950.0,126.0
ALQ,BOG,12675031,2023-08-10,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,4200.0,252.0
ALQ,BOG,12308713,2023-07-01,764,Piña Golden  Calibre 7 - Unidad,1.0,5654,2300.0,50.0
ALQ,BOG,12610316,2023-08-03,764,Piña Golden  Calibre 7 - Unidad,1.0,2146,3900.0,700.0
ALQ,BOG,12033464,2023-06-03,488,Guayaba Maduracion Mixta Estándar - Kg,1.0,442,2600.0,465.0
ALQ,BOG,12675207,2023-08-10,132740,Papa Criolla Lavada Richie (Mini) - Kg,1.0,6225,3900.0,270.0
ALQ,BOG,12104121,2023-06-10,132740,Papa Criolla Lavada Richie (Mini) - Kg,1.0,2281,3100.0,135.0
ALQ,BOG,12399121,2023-07-11,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1800.0,750.0
ALQ,BOG,12737276,2023-08-17,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,2600.0,794.0
ALQ,BOG,12481965,2023-07-20,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2250.0,374.0
ALQ,BOG,12386216,2023-07-10,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1750.0,500.0
ALQ,BOG,12243324,2023-06-24,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1050.0,1232.0
ALQ,BOG,12765241,2023-08-21,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2850.0,156.0
ALQ,BOG,12336086,2023-07-04,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1460.0,1050.0
ALQ,BOG,12634002,2023-08-06,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,2616.0,1700.0
ALQ,BOG,12266579,2023-06-27,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1100.0,202.0
ALQ,BOG,12505814,2023-07-23,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,1663.0,1240.0
ALQ,BOG,12101558,2023-06-10,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,1600.0,161.0
ALQ,BOG,12054984,2023-06-06,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2000.0,540.0
ALQ,BOG,12309788,2023-07-02,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1200.0,220.0
ALQ,BOG,12525709,2023-07-25,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1650.0,500.0
ALQ,BOG,12716904,2023-08-15,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,2950.0,400.0
ALQ,BOG,12685684,2023-08-11,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,2650.0,162.0
ALQ,BOG,12569495,2023-07-30,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,2111.0,1743.0
ALQ,BOG,12448506,2023-07-17,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,2100.0,438.0
ALQ,BOG,12640754,2023-08-07,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2400.0,495.0
ALQ,BOG,12033350,2023-06-03,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,471,2000.0,1862.0
ALQ,BOG,12747435,2023-08-18,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,2600.0,174.0
ALQ,BOG,12399021,2023-07-11,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1800.0,400.0
ALQ,BOG,12698112,2023-08-13,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,2920.0,1131.0
ALQ,BOG,12336022,2023-07-04,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1500.0,236.0
ALQ,BOG,12126280,2023-06-13,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1400.0,331.0
ALQ,BOG,12577070,2023-07-31,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1900.0,504.0
ALQ,BOG,12819259,2023-08-27,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,3305.0,1270.0
ALQ,BOG,12379016,2023-07-08,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,471,1800.0,1400.0
ALQ,BOG,12796739,2023-08-24,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,3100.0,601.0
ALQ,BOG,12568613,2023-07-29,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1900.0,424.0
ALQ,BOG,12598379,2023-08-02,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,2080.0,801.0
ALQ,BOG,12345442,2023-07-05,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1600.0,250.0
ALQ,BOG,12747562,2023-08-18,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2600.0,501.0
ALQ,BOG,12011903,2023-06-01,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1400.0,651.0
ALQ,BOG,12654348,2023-08-08,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,2800.0,788.0
ALQ,BOG,12152039,2023-06-15,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1050.0,1118.0
ALQ,BOG,12034317,2023-06-03,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,471,2000.0,600.0
ALQ,BOG,12080776,2023-06-08,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1750.0,420.0
ALQ,BOG,12704420,2023-08-14,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2900.0,303.0
ALQ,BOG,12603787,2023-08-02,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1257,2100.0,100.0
ALQ,BOG,12568638,2023-07-29,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1900.0,193.0
ALQ,BOG,12472030,2023-07-19,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,2280.0,294.0
ALQ,BOG,12104098,2023-06-10,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1700.0,587.0
ALQ,BOG,12675190,2023-08-10,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2650.0,501.0
ALQ,BOG,12747397,2023-08-18,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,2600.0,185.0
ALQ,BOG,12632908,2023-08-05,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,2300.0,996.0
ALQ,BOG,12775686,2023-08-22,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,2950.0,360.0
ALQ,BOG,12277174,2023-06-28,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1100.0,250.0
ALQ,BOG,12055005,2023-06-06,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,2000.0,720.0
ALQ,BOG,12441281,2023-07-15,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,1950.0,80.0
ALQ,BOG,12610448,2023-08-03,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1257,2100.0,237.0
ALQ,BOG,12209449,2023-06-21,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1120.0,608.0
ALQ,BOG,12841504,2023-08-29,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5235,2900.0,1151.0
ALQ,BOG,12806501,2023-08-25,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,3350.0,221.0
ALQ,BOG,12471917,2023-07-19,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,2300.0,200.0
ALQ,BOG,12408709,2023-07-12,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1800.0,959.0
ALQ,BOG,12588536,2023-08-01,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,2200.0,296.0
ALQ,BOG,12199338,2023-06-20,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1350.0,1869.0
ALQ,BOG,12758658,2023-08-20,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,2890.0,730.0
ALQ,BOG,12104143,2023-06-10,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1700.0,403.0
ALQ,BOG,12220658,2023-06-22,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1120.0,309.0
ALQ,BOG,12828790,2023-08-28,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,3200.0,304.0
ALQ,BOG,12525749,2023-07-25,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1650.0,1170.0
ALQ,BOG,12266576,2023-06-27,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1100.0,1278.0
ALQ,BOG,12268401,2023-06-27,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,3720,1050.0,60.0
ALQ,BOG,12716829,2023-08-15,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,2900.0,562.0
ALQ,BOG,12504840,2023-07-22,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,1900.0,120.0
ALQ,BOG,12536082,2023-07-26,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,1486.0,704.0
ALQ,BOG,12399143,2023-07-11,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1257,1800.0,400.0
ALQ,BOG,12685822,2023-08-11,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2650.0,557.0
ALQ,BOG,12785890,2023-08-23,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,3110.0,604.0
ALQ,BOG,12588540,2023-08-01,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2200.0,296.0
ALQ,BOG,12775805,2023-08-22,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2980.0,407.0
ALQ,BOG,12430273,2023-07-14,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1750.0,137.0
ALQ,BOG,12367832,2023-07-07,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1750.0,139.0
ALQ,BOG,12356377,2023-07-06,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1850.0,500.0
ALQ,BOG,12091712,2023-06-09,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,1700.0,120.0
ALQ,BOG,12379154,2023-07-09,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1257,1850.0,670.0
ALQ,BOG,12564841,2023-07-29,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5812,1900.0,116.0
ALQ,BOG,12442116,2023-07-16,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,6148,1984.0,1575.0
ALQ,BOG,12620606,2023-08-04,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,5297,2200.0,312.0
ALQ,BOG,12546332,2023-07-27,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1600.0,300.0
ALQ,BOG,12610383,2023-08-03,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,2100.0,246.0
ALQ,BOG,12068494,2023-06-07,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,1700.0,1214.0
ALQ,BOG,12664074,2023-08-09,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1292,2650.0,151.0
ALQ,BOG,12525888,2023-07-25,556151,Tomate Chonto Maduración Mixta Parejo (Pequeño) - Desde 2Kg,1.0,1257,1650.0,200.0
ALQ,BOG,12525712,2023-07-25,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1500.0,600.0
ALQ,BOG,12775793,2023-08-22,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1600.0,50.0
ALQ,BOG,12298182,2023-06-30,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1480.0,250.0
ALQ,BOG,12569498,2023-07-30,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1500.0,1550.0
ALQ,BOG,12187817,2023-06-19,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1600.0,200.0
ALQ,BOG,12765329,2023-08-21,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1600.0,150.0
ALQ,BOG,12828830,2023-08-28,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1600.0,150.0
ALQ,BOG,12252969,2023-06-26,586,Papa R-12 Tamaño Mixto - Kg,1.0,5283,1500.0,200.0
ALQ,BOG,12716901,2023-08-15,502,Lulo Estándar - Kg,1.0,5297,3100.0,400.0
ALQ,BOG,12187788,2023-06-19,502,Lulo Estándar - Kg,1.0,5146,4600.0,50.0
ALQ,BOG,12535889,2023-07-26,502,Lulo Estándar - Kg,1.0,5297,3950.0,350.0
ALQ,BOG,12512310,2023-07-24,502,Lulo Estándar - Kg,1.0,5297,3900.0,225.0
ALQ,BOG,12286878,2023-06-29,502,Lulo Estándar - Kg,1.0,5297,4100.0,225.0
ALQ,BOG,12664162,2023-08-09,502,Lulo Estándar - Kg,1.0,5297,3300.0,225.0
ALQ,BOG,12577068,2023-07-31,502,Lulo Estándar - Kg,1.0,5297,3300.0,250.0
ALQ,BOG,12697472,2023-08-12,502,Lulo Estándar - Kg,1.0,5297,3200.0,200.0
ALQ,BOG,12277148,2023-06-28,502,Lulo Estándar - Kg,1.0,5297,4180.0,125.0
ALQ,BOG,12080778,2023-06-08,502,Lulo Estándar - Kg,1.0,5297,4200.0,50.0
ALQ,BOG,12704418,2023-08-14,502,Lulo Estándar - Kg,1.0,5297,3250.0,350.0
ALQ,BOG,12610451,2023-08-03,502,Lulo Estándar - Kg,1.0,5297,3600.0,50.0
ALQ,BOG,12419015,2023-07-13,502,Lulo Estándar - Kg,1.0,5297,4000.0,225.0
ALQ,BOG,12675188,2023-08-10,502,Lulo Estándar - Kg,1.0,5297,3250.0,250.0
ALQ,BOG,12546309,2023-07-27,502,Lulo Estándar - Kg,1.0,5297,3850.0,25.0
ALQ,BOG,12267468,2023-06-27,502,Lulo Estándar - Kg,1.0,5297,4200.0,200.0
ALQ,BOG,12379217,2023-07-08,502,Lulo Estándar - Kg,1.0,5297,4100.0,25.0
ALQ,BOG,12841342,2023-08-29,502,Lulo Estándar - Kg,1.0,5297,2650.0,375.0
ALQ,BOG,12685819,2023-08-11,502,Lulo Estándar - Kg,1.0,5297,3200.0,125.0
ALQ,BOG,12588537,2023-08-01,502,Lulo Estándar - Kg,1.0,5297,3300.0,50.0
ALQ,BOG,12775803,2023-08-22,502,Lulo Estándar - Kg,1.0,5297,2900.0,600.0
ALQ,BOG,12757434,2023-08-19,502,Lulo Estándar - Kg,1.0,4508,2700.0,475.0
ALQ,BOG,12356384,2023-07-06,502,Lulo Estándar - Kg,1.0,5297,4100.0,75.0
ALQ,BOG,12598348,2023-08-02,502,Lulo Estándar - Kg,1.0,5297,3500.0,250.0
ALQ,BOG,12654277,2023-08-08,502,Lulo Estándar - Kg,1.0,5297,3290.0,200.0
ALQ,BOG,12221849,2023-06-22,1149,Melón  Estándar - Unidad,1.0,5370,2700.0,96.0
ALQ,BOG,12795051,2023-08-24,1149,Melón  Estándar - Unidad,1.0,944,8333.0,10.0
ALQ,BOG,12230909,2023-06-23,1149,Melón  Estándar - Unidad,1.0,944,3000.0,10.0
ALQ,BOG,12806394,2023-08-25,1310,Maracuyá Pequeña  Pequeño - Kg,1.0,5654,3150.0,200.0
ALQ,BOG,12841410,2023-08-29,1310,Maracuyá Pequeña  Pequeño - Kg,1.0,5654,3150.0,240.0
ALQ,BOG,12504968,2023-07-22,1310,Maracuyá Pequeña  Pequeño - Kg,1.0,5654,3400.0,130.0
ALQ,BOG,12482067,2023-07-20,1310,Maracuyá Pequeña  Pequeño - Kg,1.0,5654,3600.0,340.0
ALQ,BOG,12634004,2023-08-06,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1140.0,6411.0
ALQ,BOG,12461020,2023-07-18,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,910.0,2354.0
ALQ,BOG,12243313,2023-06-24,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1060.0,7900.0
ALQ,BOG,12103243,2023-06-11,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1250.0,6107.0
ALQ,BOG,12845519,2023-08-29,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1075.0,2900.0
ALQ,BOG,12481956,2023-07-20,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,950.0,3442.0
ALQ,BOG,12819262,2023-08-27,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1065.0,7520.0
ALQ,BOG,12525713,2023-07-25,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,990.0,5149.0
ALQ,BOG,12806337,2023-08-25,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1020.0,1479.0
ALQ,BOG,12054979,2023-06-06,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1450.0,6237.0
ALQ,BOG,12346350,2023-07-05,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,990.0,3000.0
ALQ,BOG,12758662,2023-08-20,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1060.0,8507.0
ALQ,BOG,12775792,2023-08-22,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1060.0,2661.0
ALQ,BOG,12795050,2023-08-24,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,944,1428.0,48.0
ALQ,BOG,12298181,2023-06-30,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,990.0,2176.0
ALQ,BOG,12220646,2023-06-22,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1100.0,3030.0
ALQ,BOG,12336061,2023-07-04,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,990.0,5017.0
ALQ,BOG,12588497,2023-08-01,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,950.0,5723.0
ALQ,BOG,12430429,2023-07-14,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,910.0,2974.0
ALQ,BOG,12222230,2023-06-22,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1100.0,3000.0
ALQ,BOG,12569497,2023-07-30,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,950.0,8243.0
ALQ,BOG,12114540,2023-06-13,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1250.0,3527.0
ALQ,BOG,12266583,2023-06-27,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1000.0,2455.0
ALQ,BOG,12165963,2023-06-17,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1100.0,5147.0
ALQ,BOG,12620576,2023-08-04,56112,Papa Blanca Sin Lavar Tamaño Mixto - Desde 10kg,1.0,5283,1140.0,1630.0
